customer_id,age,gender,city,tenure_months,monthly_spend,num_purchases_last_3m,support_tickets,discount_used,churn
1994,40,Female,Pune,58,1312.67,10,1,0,0
1995,63,Male,Delhi,20,1526.77,9,1,0,1
1996,60,Female,Delhi,47,1985.8,6,0,1,0
1997,64,Male,Chennai,4,1933.21,7,2,0,0
1998,62,Female,Delhi,51,1115.33,11,0,0,0
1999,35,Female,Pune,21,1484.82,8,0,0,0
2000,55,Male,Chennai,3,1897.05,2,0,1,0
2001,52,Male,Bangalore,45,2017.87,6,0,1,0
2002,68,Female,Delhi,8,1169.42,12,1,0,1
2003,32,Female,Mumbai,23,1854.08,9,1,0,0
2004,42,Male,Delhi,16,1665.57,6,0,1,0
2005,54,Male,Bangalore,13,967.01,12,0,0,0
2006,45,Female,Chennai,3,1900.08,6,0,0,0
2007,27,Male,Bangalore,48,1575.77,9,0,0,0
2008,56,Female,Mumbai,9,629.3,6,2,0,0
2009,34,Female,Pune,14,1353.07,4,1,0,1
2010,56,Male,Delhi,13,1519.93,9,0,0,1
2011,39,Male,Chennai,53,1197.09,6,3,1,1
2012,43,Male,Pune,57,2114.11,4,4,0,1
2013,61,Male,Bangalore,7,2132.23,14,2,0,1
2014,42,Male,Chennai,15,1308.75,4,1,0,1
2015,34,Female,Pune,7,1253.89,8,3,0,0
2016,30,Female,Chennai,38,1434.38,8,1,1,0
2017,37,Male,Mumbai,34,1399.96,8,2,0,1
2018,42,Male,Mumbai,41,1203.75,9,1,1,0
2019,21,Male,Delhi,22,100.0,11,1,0,0
2020,27,Female,Delhi,24,2377.41,7,0,1,0
2021,20,Male,Mumbai,49,1500.21,16,0,1,0
2022,58,Male,Chennai,37,1410.84,12,3,1,0
2023,62,Female,Mumbai,44,1662.58,4,3,1,1
2024,35,Female,Delhi,1,1459.97,9,0,0,0
2025,64,Male,Mumbai,10,1284.84,10,2,1,0
2026,53,Male,Mumbai,43,997.18,11,1,1,0
2027,64,Male,Chennai,16,580.69,9,2,1,1
2028,39,Female,Pune,46,822.81,6,1,0,0
2029,51,Male,Delhi,8,941.66,10,0,0,1
2030,64,Male,Chennai,56,1825.46,12,0,0,0
2031,25,Male,Mumbai,49,1862.31,7,0,0,0
2032,57,Female,Mumbai,25,1059.1,7,0,1,0
2033,66,Female,Pune,50,168.17,7,1,0,0
2034,61,Male,Delhi,12,1504.56,6,1,0,0
2035,36,Male,Delhi,25,1289.23,13,0,1,0
2036,59,Female,Bangalore,17,1276.87,9,3,1,0
2037,58,Female,Delhi,26,1977.97,8,2,0,1
2038,54,Female,Pune,46,1569.33,5,1,0,0
2039,23,Female,Bangalore,48,1011.81,5,1,1,0
2040,69,Female,Bangalore,14,896.79,12,1,0,1
2041,43,Female,Mumbai,41,1368.69,9,4,1,1
2042,51,Female,Mumbai,36,1046.79,14,2,0,1
2043,62,Female,Delhi,57,1463.8,14,1,0,0
2044,23,Female,Bangalore,23,2013.07,9,2,1,0
2045,54,Male,Mumbai,43,810.11,4,1,1,1
2046,50,Male,Pune,6,1543.89,12,1,0,1
2047,39,Male,Mumbai,47,1957.52,7,1,1,0
2048,38,Female,Mumbai,5,1456.91,8,2,0,0
2049,23,Male,Bangalore,43,1860.79,13,3,0,0
2050,23,Female,Bangalore,25,1356.36,11,0,1,0
2051,65,Female,Chennai,18,1585.41,6,0,1,0
2052,21,Male,Pune,13,1720.39,7,1,1,0
2053,47,Female,Bangalore,43,1214.0,6,3,0,0
2054,28,Male,Delhi,14,2495.34,9,0,1,0
2055,47,Male,Pune,28,1788.79,1,1,0,0
2056,48,Male,Pune,18,2151.49,11,1,0,0
2057,41,Female,Bangalore,59,2035.51,10,4,0,0
2058,26,Male,Pune,57,1663.64,7,0,1,0
2059,20,Female,Bangalore,28,2192.89,9,0,0,0
2060,68,Male,Mumbai,51,1593.96,7,0,0,0
2061,48,Male,Chennai,56,1135.11,5,2,1,0
2062,57,Male,Mumbai,27,1507.41,4,5,0,1
2063,54,Female,Bangalore,32,996.92,4,2,1,0
2064,53,Female,Bangalore,47,449.15,7,0,0,1
2065,41,Female,Mumbai,9,1073.73,8,1,1,1
2066,48,Male,Delhi,40,1536.44,9,2,0,1
2067,23,Male,Delhi,32,2030.96,4,0,0,0
2068,19,Female,Delhi,20,1072.24,5,1,1,0
2069,37,Female,Bangalore,28,2005.08,2,0,1,0
2070,45,Female,Pune,33,894.66,7,1,0,0
2071,28,Female,Bangalore,4,1040.24,8,1,0,1
2072,21,Female,Pune,46,2224.58,8,3,0,0
2073,32,Female,Mumbai,57,1523.81,7,1,0,0
2074,23,Male,Chennai,34,1413.19,3,1,0,0
2075,66,Female,Pune,48,1617.64,8,1,0,0
2076,47,Male,Delhi,3,896.8,3,1,0,0
2077,55,Male,Bangalore,26,1334.58,10,0,0,0
2078,68,Female,Mumbai,8,1501.33,10,4,0,1
2079,19,Female,Delhi,6,2115.69,6,1,0,0
2080,32,Male,Mumbai,16,664.79,4,0,1,0
2081,28,Female,Chennai,24,2381.5,5,0,1,0
2082,25,Female,Bangalore,48,1437.68,9,1,0,0
2083,43,Male,Bangalore,39,944.72,3,1,0,0
2084,68,Male,Chennai,30,854.18,7,0,0,0
2085,62,Male,Bangalore,45,1636.57,10,1,0,0
2086,61,Female,Pune,13,826.4,6,2,0,0
2087,22,Male,Mumbai,5,1219.94,9,2,0,1
2088,23,Female,Delhi,25,1375.05,9,2,1,1
2089,43,Male,Chennai,20,2071.84,10,0,0,0
2090,21,Male,Pune,54,2009.23,8,1,1,0
2091,36,Male,Delhi,18,1178.5,9,1,0,1
2092,37,Female,Delhi,47,1393.66,6,1,0,0
2093,50,Female,Chennai,18,702.31,8,0,0,0
2094,37,Male,Pune,2,480.45,11,1,0,1
2095,66,Male,Delhi,10,885.47,7,4,0,1
2096,29,Male,Delhi,55,2061.55,8,0,1,0
2097,64,Female,Pune,45,1890.04,5,2,1,0
2098,18,Male,Bangalore,50,1691.72,10,0,0,1
2099,43,Female,Delhi,47,771.19,9,1,1,0
2100,31,Male,Mumbai,12,1144.17,3,0,0,0
2101,55,Male,Pune,47,1071.09,8,1,0,0
2102,54,Male,Delhi,13,1417.0,4,0,1,0
2103,28,Male,Chennai,50,1385.47,8,2,1,1
2104,53,Male,Mumbai,47,999.02,4,1,0,0
2105,30,Male,Delhi,57,1674.61,9,1,0,0
2106,60,Female,Mumbai,55,1614.47,8,0,0,0
2107,20,Male,Mumbai,11,1135.59,7,3,0,1
2108,50,Female,Bangalore,19,1652.14,7,1,1,0
2109,23,Male,Mumbai,35,2062.14,15,3,0,1
2110,67,Male,Bangalore,39,2214.03,3,2,1,0
2111,27,Female,Pune,53,1745.33,11,3,1,0
2112,22,Male,Bangalore,26,1730.63,7,0,0,0
2113,40,Female,Chennai,46,1379.93,7,2,0,0
2114,27,Female,Delhi,14,2014.86,10,1,1,0
2115,61,Male,Pune,54,964.82,2,4,0,1
2116,19,Female,Pune,45,1956.93,9,1,0,0
2117,30,Female,Chennai,44,1356.2,6,0,0,0
2118,57,Male,Bangalore,24,2245.47,7,0,0,0
2119,19,Female,Delhi,41,1794.1,7,1,0,0
2120,37,Male,Bangalore,1,1466.07,13,3,0,0
2121,18,Male,Mumbai,51,1381.76,6,5,1,1
2122,54,Male,Bangalore,43,1762.81,7,2,1,0
2123,26,Male,Pune,55,1738.56,10,1,0,0
2124,34,Female,Delhi,22,1300.83,7,2,0,0
2125,26,Male,Bangalore,23,1545.92,6,3,0,1
2126,28,Male,Delhi,56,1948.2,14,4,0,0
2127,32,Female,Delhi,54,818.32,10,2,1,0
2128,41,Male,Mumbai,19,1862.94,9,1,1,0
2129,55,Male,Mumbai,18,1760.61,11,0,0,0
2130,52,Female,Pune,12,2093.32,7,1,1,0
2131,47,Female,Chennai,55,1142.17,5,3,1,0
2132,48,Female,Delhi,28,1502.86,4,4,0,1
2133,66,Female,Chennai,28,1602.53,6,1,1,0
2134,22,Female,Pune,59,1869.4,4,2,0,0
2135,61,Female,Delhi,33,1714.56,10,0,1,1
2136,67,Female,Delhi,19,880.22,13,0,0,0
2137,31,Male,Chennai,28,1645.52,6,1,0,1
2138,28,Female,Bangalore,59,2502.11,12,2,1,0
2139,26,Female,Mumbai,52,1805.88,8,1,0,0
2140,51,Female,Bangalore,49,2319.02,6,2,1,0
2141,29,Male,Chennai,37,2021.53,8,0,0,0
2142,52,Male,Mumbai,26,2181.2,9,0,1,0
2143,52,Female,Bangalore,35,1654.98,11,3,0,0
2144,18,Female,Mumbai,34,1760.92,6,2,1,0
2145,57,Female,Delhi,35,1627.76,12,1,0,1
2146,39,Male,Bangalore,40,1502.17,11,2,0,0
2147,46,Male,Mumbai,16,1871.1,9,0,0,0
2148,25,Female,Mumbai,38,1239.5,7,4,1,1
2149,28,Male,Mumbai,13,2442.69,7,2,0,0
2150,58,Female,Bangalore,23,1035.99,9,0,1,1
2151,54,Male,Pune,54,1905.69,11,2,0,1
2152,31,Male,Bangalore,22,2189.34,5,3,1,1
2153,47,Female,Chennai,16,1411.69,6,1,1,0
2154,52,Female,Bangalore,28,943.51,9,3,1,1
2155,38,Female,Mumbai,48,2077.76,9,2,1,0
2156,54,Female,Delhi,35,1601.7,8,0,0,0
2157,22,Male,Bangalore,45,1906.66,3,0,0,0
2158,36,Male,Bangalore,46,1445.27,9,2,0,0
2159,31,Male,Mumbai,8,2365.96,9,0,0,0
2160,43,Female,Delhi,44,441.5,10,1,0,1
2161,21,Male,Delhi,55,1688.09,4,1,0,0
2162,42,Female,Chennai,55,2170.87,6,2,0,0
2163,62,Male,Bangalore,22,1552.67,8,0,0,0
2164,59,Female,Delhi,21,1651.18,4,3,1,0
2165,42,Female,Delhi,26,1282.99,8,3,0,1
2166,35,Male,Pune,40,1510.34,13,1,0,0
2167,57,Female,Pune,21,664.07,4,2,1,0
2168,25,Female,Delhi,25,1140.78,6,3,0,1
2169,56,Male,Chennai,41,1106.62,5,2,0,0
2170,57,Female,Delhi,1,1834.56,5,1,0,0
2171,31,Female,Mumbai,6,1214.32,4,0,1,0
2172,49,Female,Bangalore,23,1228.76,9,2,0,1
2173,68,Male,Chennai,51,1311.04,4,0,0,0
2174,55,Male,Mumbai,23,1125.68,10,0,0,1
2175,50,Female,Chennai,43,1634.51,6,2,0,0
2176,40,Male,Mumbai,43,1688.82,11,2,1,0
2177,32,Female,Bangalore,23,1912.51,7,1,1,0
2178,50,Female,Bangalore,32,1826.38,12,2,1,1
2179,42,Female,Pune,30,1776.38,7,1,0,0
2180,34,Female,Mumbai,13,1335.52,13,1,1,0
2181,50,Female,Pune,43,1303.45,10,2,0,0
2182,64,Male,Mumbai,18,1064.39,13,4,0,1
2183,19,Female,Pune,23,1055.38,9,0,0,0
2184,31,Male,Bangalore,15,1597.13,11,0,1,0
2185,57,Male,Chennai,33,1140.29,3,1,1,0
2186,57,Female,Pune,21,2234.16,9,1,0,0
2187,68,Female,Mumbai,57,1481.25,5,1,1,0
2188,56,Male,Mumbai,39,2250.7,7,1,1,0
2189,68,Male,Bangalore,23,1785.88,6,2,0,1
2190,23,Male,Mumbai,27,1111.38,12,4,1,1
2191,23,Female,Delhi,45,1468.98,8,1,0,0
2192,20,Male,Chennai,44,663.27,9,1,1,0
2193,24,Female,Pune,18,1595.21,8,1,1,0
2194,68,Female,Chennai,24,1157.12,6,0,0,0
2195,25,Female,Bangalore,51,943.27,8,3,1,0
2196,59,Male,Pune,47,2261.07,3,1,0,1
2197,69,Female,Pune,40,2015.29,6,1,1,0
2198,32,Female,Delhi,51,2001.52,7,4,0,0
2199,64,Female,Bangalore,42,1891.06,3,2,1,0
2200,46,Female,Mumbai,7,882.56,10,0,0,0
2201,50,Female,Delhi,50,1299.76,13,2,1,0
2202,69,Male,Delhi,48,1330.25,7,0,0,0
2203,47,Female,Chennai,20,645.13,7,0,1,0
2204,56,Female,Chennai,27,1221.5,6,1,0,1
2205,44,Male,Chennai,6,1226.95,6,0,0,0
2206,53,Female,Delhi,27,1563.0,5,0,0,0
2207,46,Male,Mumbai,9,2766.19,9,0,1,0
2208,55,Female,Pune,53,1489.55,8,2,0,0
2209,50,Male,Chennai,45,1563.26,9,0,0,1
2210,54,Male,Mumbai,57,1374.89,8,2,1,0
2211,44,Female,Bangalore,31,1868.86,9,0,1,0
2212,50,Female,Chennai,21,963.04,7,3,0,1
2213,21,Female,Pune,26,2448.02,10,4,0,0
2214,39,Male,Bangalore,40,1437.92,5,1,0,1
2215,19,Male,Bangalore,48,1302.41,8,3,1,1
2216,27,Male,Pune,45,1985.02,4,0,1,0
2217,22,Female,Chennai,13,1054.54,8,0,1,1
2218,27,Male,Delhi,49,1859.63,6,0,1,0
2219,50,Male,Pune,23,2202.59,7,2,0,0
2220,55,Female,Pune,20,1379.33,6,3,0,1
2221,30,Male,Pune,37,2526.42,6,0,0,0
2222,48,Male,Bangalore,54,1822.15,8,0,0,0
2223,64,Female,Mumbai,53,1828.35,6,2,1,0
2224,53,Male,Delhi,28,2182.93,10,5,0,1
2225,62,Female,Chennai,17,2315.37,8,0,1,0
2226,41,Female,Chennai,28,1630.92,12,1,1,0
2227,69,Female,Mumbai,41,1898.45,12,1,1,0
2228,32,Female,Pune,2,2198.17,8,1,0,0
2229,46,Female,Delhi,25,919.09,10,2,0,1
2230,25,Male,Chennai,58,635.25,11,0,0,0
2231,22,Male,Chennai,50,1471.22,11,0,1,0
2232,46,Female,Pune,41,623.25,7,0,0,0
2233,64,Female,Mumbai,6,1343.0,10,1,0,1
2234,21,Male,Delhi,11,1657.19,5,1,1,0
2235,29,Female,Mumbai,57,1362.18,15,0,1,0
2236,62,Female,Mumbai,38,1429.2,9,2,1,0
2237,19,Female,Delhi,6,999.17,7,1,0,0
2238,44,Male,Delhi,45,1894.07,7,1,1,0
2239,48,Male,Chennai,11,968.27,8,0,1,1
2240,68,Female,Chennai,14,448.55,6,2,1,1
2241,68,Female,Delhi,2,1396.33,8,1,0,1
2242,53,Male,Bangalore,40,1957.51,6,2,1,0
2243,53,Male,Chennai,3,1539.92,7,2,1,1
2244,43,Female,Bangalore,55,917.6,5,3,0,0
2245,60,Female,Delhi,53,1550.98,8,1,0,0
2246,44,Male,Chennai,35,1719.15,6,1,1,0
2247,22,Male,Mumbai,33,1545.16,5,1,1,0
2248,37,Male,Delhi,24,1367.71,11,3,1,0
2249,28,Female,Pune,19,1743.02,11,1,0,1
2250,27,Male,Bangalore,18,630.79,3,3,0,1
2251,57,Female,Delhi,49,1053.02,4,1,0,0
2252,55,Male,Delhi,52,847.4,11,1,1,1
2253,23,Male,Chennai,24,2174.19,6,1,1,0
2254,25,Male,Chennai,45,1856.02,9,0,0,0
2255,40,Male,Chennai,35,1592.56,3,0,1,0
2256,64,Female,Pune,1,774.69,13,2,1,1
2257,43,Female,Chennai,36,1872.07,8,1,0,1
2258,63,Male,Delhi,25,2193.27,8,1,0,0
2259,60,Female,Chennai,45,1785.75,6,4,0,1
2260,29,Male,Mumbai,49,1482.41,11,3,0,1
2261,43,Male,Chennai,43,1815.86,6,3,0,0
2262,30,Male,Pune,34,1636.46,5,2,1,0
2263,57,Male,Mumbai,25,1963.04,4,0,1,0
2264,35,Female,Delhi,16,1951.84,4,1,0,0
2265,42,Male,Delhi,34,1389.47,8,2,0,1
2266,50,Male,Bangalore,29,1169.68,9,1,1,0
2267,64,Female,Mumbai,19,1300.09,6,1,0,0
2268,57,Male,Bangalore,23,1767.93,7,0,1,0
2269,60,Male,Mumbai,19,1330.28,5,3,0,0
2270,29,Male,Mumbai,25,1124.74,4,3,0,0
2271,61,Female,Pune,16,1499.52,8,1,1,0
2272,53,Male,Bangalore,54,2053.73,9,1,1,0
2273,65,Female,Pune,51,1567.55,7,2,0,0
2274,21,Male,Mumbai,9,1361.89,9,2,0,1
2275,22,Male,Delhi,1,1660.22,4,1,1,0
2276,54,Female,Mumbai,42,1542.02,12,3,0,1
2277,25,Male,Pune,19,533.18,7,0,0,1
2278,59,Male,Bangalore,33,1848.38,7,1,1,0
2279,66,Female,Bangalore,34,1703.73,10,0,1,0
2280,45,Female,Pune,16,1508.09,11,2,1,0
2281,48,Female,Bangalore,44,2031.18,8,1,0,0
2282,26,Female,Chennai,40,2106.5,7,0,0,0
2283,68,Female,Delhi,55,1899.38,6,2,0,0
2284,46,Male,Delhi,18,1074.85,8,1,1,0
2285,31,Female,Delhi,34,1092.14,10,1,1,0
2286,57,Male,Bangalore,25,2058.67,4,2,0,0
2287,58,Male,Bangalore,45,561.39,13,0,0,0
2288,39,Male,Mumbai,6,1425.58,7,0,1,0
2289,28,Female,Mumbai,21,1719.91,8,2,0,1
2290,40,Female,Delhi,58,624.8,5,2,0,0
2291,18,Male,Chennai,6,1617.17,9,1,0,1
2292,63,Female,Mumbai,32,1977.21,12,1,1,0
2293,54,Female,Mumbai,41,757.21,7,0,1,0
2294,38,Female,Bangalore,48,2329.09,6,2,0,0
2295,43,Female,Chennai,43,995.08,10,0,0,0
2296,63,Male,Delhi,39,1787.37,11,1,0,0
2297,53,Male,Mumbai,31,1458.2,5,0,0,0
2298,40,Female,Chennai,42,1534.76,12,2,0,0
2299,18,Male,Chennai,10,858.25,10,4,0,1
2300,68,Female,Delhi,30,2130.24,14,0,1,0
2301,57,Female,Chennai,57,1662.94,8,1,0,0
2302,32,Male,Chennai,52,2310.42,13,2,1,0
2303,38,Male,Chennai,18,871.29,5,4,1,1
2304,64,Male,Mumbai,24,1409.38,8,0,0,0
2305,26,Female,Delhi,52,1604.76,13,0,0,0
2306,26,Male,Chennai,9,1530.19,12,0,1,0
2307,27,Female,Chennai,31,1833.39,6,0,1,0
2308,69,Male,Mumbai,15,1403.04,8,4,0,1
2309,43,Male,Delhi,4,2561.01,8,0,0,0
2310,58,Female,Bangalore,40,1519.92,11,1,1,0
2311,52,Female,Mumbai,9,100.0,11,1,0,0
2312,69,Female,Delhi,45,1542.1,8,3,0,1
2313,42,Female,Chennai,9,2130.73,8,1,1,0
2314,43,Female,Delhi,26,1038.35,5,0,1,0
2315,28,Female,Delhi,4,1006.62,9,3,1,1
2316,55,Female,Delhi,17,1079.81,11,1,0,1
2317,19,Female,Bangalore,16,961.76,8,0,0,0
2318,24,Male,Delhi,15,1260.3,6,0,1,0
2319,35,Female,Bangalore,35,1954.65,7,0,1,0
2320,44,Female,Chennai,57,2263.17,7,1,0,0
2321,51,Male,Bangalore,52,287.87,7,2,1,0
2322,44,Female,Chennai,5,1310.77,5,1,0,0
2323,34,Male,Chennai,55,1651.35,8,1,0,0
2324,60,Male,Bangalore,5,1601.34,9,1,0,0
2325,61,Female,Mumbai,20,2449.97,6,2,1,0
2326,68,Male,Pune,15,494.65,7,1,1,1
2327,41,Female,Delhi,18,205.47,7,1,1,0
2328,42,Male,Pune,47,2531.11,12,1,0,0
2329,24,Male,Delhi,2,1876.72,7,2,1,0
2330,69,Male,Delhi,29,1214.31,7,1,0,0
2331,23,Female,Chennai,13,1585.8,8,2,0,1
2332,41,Female,Delhi,4,1621.61,11,3,1,0
2333,50,Male,Delhi,42,1202.24,6,1,0,1
2334,66,Male,Bangalore,45,1570.89,12,1,0,0
2335,46,Female,Pune,10,1677.41,11,1,0,1
2336,60,Female,Bangalore,31,2507.77,8,0,0,1
2337,39,Male,Delhi,41,1981.73,11,0,0,0
2338,43,Male,Chennai,8,2369.66,10,1,0,0
2339,45,Female,Bangalore,3,828.21,11,0,0,1
2340,67,Female,Bangalore,48,1326.4,5,0,0,0
2341,38,Female,Mumbai,46,1621.12,6,2,1,0
2342,66,Female,Delhi,9,539.45,8,1,0,0
2343,24,Female,Chennai,30,2090.93,5,1,1,0
2344,34,Male,Bangalore,53,1821.1,5,1,1,0
2345,37,Female,Bangalore,11,1316.42,3,0,1,0
2346,58,Male,Chennai,35,1408.33,7,0,1,0
2347,66,Female,Delhi,37,2126.93,12,1,0,0
2348,37,Male,Mumbai,42,1102.28,9,1,0,0
2349,39,Female,Bangalore,13,2147.09,3,2,1,0
2350,45,Female,Mumbai,36,1373.98,8,1,1,0
2351,57,Male,Pune,56,1878.0,11,0,0,0
2352,66,Male,Delhi,13,1543.38,7,2,0,0
2353,24,Female,Pune,12,2616.6,8,3,1,0
2354,18,Female,Pune,37,1056.3,12,1,1,0
2355,49,Female,Pune,10,1213.36,8,0,1,0
2356,30,Female,Delhi,56,746.94,13,1,0,1
2357,47,Female,Delhi,9,951.62,9,0,0,0
2358,40,Male,Chennai,52,1856.56,3,3,0,1
2359,68,Male,Mumbai,7,2300.08,5,0,0,1
2360,36,Female,Mumbai,2,1913.24,4,2,1,1
2361,49,Male,Chennai,54,1497.3,10,2,0,1
2362,47,Male,Chennai,56,1053.19,7,1,0,0
2363,46,Male,Pune,23,1949.21,11,0,0,0
2364,66,Female,Chennai,39,1025.7,12,7,1,1
2365,62,Male,Bangalore,40,825.52,8,0,0,0
2366,46,Female,Mumbai,39,1345.77,7,0,1,0
2367,47,Male,Chennai,21,483.03,6,2,1,0
2368,33,Female,Bangalore,23,809.31,8,1,0,1
2369,57,Male,Bangalore,29,2443.0,7,0,0,1
2370,36,Female,Bangalore,14,716.6,7,1,1,1
2371,35,Female,Bangalore,26,905.93,10,0,1,0
2372,18,Male,Pune,51,1535.92,11,1,0,0
2373,31,Female,Bangalore,5,1561.95,6,0,0,1
2374,68,Female,Pune,55,1382.69,6,1,1,0
2375,64,Female,Pune,31,498.31,8,0,0,0
2376,67,Female,Bangalore,25,1924.24,3,1,0,0
2377,19,Female,Mumbai,31,1278.47,11,0,1,0
2378,45,Female,Bangalore,50,2110.22,9,2,0,0
2379,66,Female,Bangalore,20,1177.59,6,2,1,1
2380,67,Female,Bangalore,44,1991.25,6,2,0,0
2381,47,Male,Mumbai,55,2148.04,10,1,0,1
2382,55,Male,Delhi,17,1266.53,4,2,1,0
2383,68,Female,Delhi,45,1940.23,10,3,0,1
2384,21,Female,Pune,2,835.73,4,0,1,0
2385,18,Male,Pune,25,1631.84,9,1,0,0
2386,25,Male,Mumbai,13,2111.11,9,2,0,0
2387,46,Male,Chennai,58,1759.25,4,1,0,0
2388,56,Female,Delhi,39,2703.11,5,0,1,0
2389,20,Male,Pune,28,1787.18,10,1,0,1
2390,49,Female,Delhi,42,1317.36,9,0,0,0
2391,27,Female,Mumbai,55,2920.44,6,2,0,1
2392,27,Male,Mumbai,6,2316.85,10,0,1,0
2393,36,Female,Chennai,3,698.55,5,3,0,1
2394,63,Female,Chennai,58,1107.92,9,0,1,0
2395,51,Female,Mumbai,35,980.92,10,2,1,1
2396,50,Female,Pune,18,1822.81,5,2,0,1
2397,40,Male,Delhi,11,1785.58,8,1,0,1
2398,45,Male,Bangalore,54,1781.73,9,1,1,1
2399,49,Female,Chennai,20,685.05,9,2,0,1
2400,67,Female,Bangalore,5,1180.95,3,2,1,0
2401,24,Male,Pune,19,1425.36,8,0,0,0
2402,46,Female,Chennai,22,589.04,6,1,0,1
2403,25,Male,Bangalore,59,1064.09,16,1,1,0
2404,18,Female,Pune,19,2178.22,7,1,0,0
2405,20,Female,Delhi,47,722.96,6,3,0,0
2406,41,Male,Pune,16,2227.63,9,0,1,0
2407,40,Male,Chennai,24,2045.57,6,0,1,0
2408,25,Male,Mumbai,41,1354.63,6,1,0,1
2409,64,Male,Delhi,4,1175.56,14,1,1,0
2410,54,Female,Bangalore,15,1915.91,9,3,1,0
2411,20,Male,Chennai,25,1106.13,19,1,1,0
2412,68,Female,Mumbai,44,1131.0,9,3,1,0
2413,50,Male,Pune,55,1488.07,13,3,1,1
2414,45,Male,Mumbai,35,434.88,7,2,1,1
2415,64,Female,Chennai,55,775.01,10,3,0,1
2416,25,Male,Chennai,14,1342.17,7,0,1,0
2417,51,Male,Mumbai,49,1737.85,14,0,0,0
2418,52,Male,Pune,19,1099.21,8,0,0,0
2419,49,Male,Mumbai,38,1401.19,2,1,1,0
2420,41,Female,Chennai,36,693.27,10,1,0,0
2421,31,Female,Chennai,7,1966.24,10,1,1,1
2422,49,Male,Bangalore,30,1610.04,3,1,1,0
2423,63,Male,Bangalore,19,1654.27,12,1,0,0
2424,60,Male,Delhi,49,1744.13,10,0,0,1
2425,33,Female,Chennai,25,1539.06,7,1,0,1
2426,21,Female,Bangalore,16,1258.11,11,3,1,0
2427,69,Female,Mumbai,47,2064.83,6,1,1,0
2428,54,Female,Pune,54,1578.44,13,1,0,0
2429,38,Male,Mumbai,40,1417.14,10,1,1,0
2430,31,Male,Pune,51,1495.67,9,0,0,0
2431,48,Male,Bangalore,8,1485.02,9,2,0,1
2432,65,Female,Delhi,18,1412.12,3,0,0,1
2433,35,Male,Mumbai,28,1723.05,7,1,0,0
2434,24,Female,Mumbai,16,1032.07,10,1,1,0
2435,27,Female,Mumbai,52,1068.6,4,2,0,0
2436,24,Male,Pune,19,1779.63,8,1,1,0
2437,50,Male,Bangalore,42,1427.38,3,0,1,0
2438,40,Male,Mumbai,17,1985.7,9,1,0,0
2439,38,Female,Mumbai,45,1704.44,8,2,0,1
2440,36,Female,Delhi,13,1223.69,8,0,0,0
2441,65,Male,Delhi,7,1787.55,8,1,0,0
2442,36,Male,Bangalore,27,2098.6,10,1,0,0
2443,53,Female,Bangalore,10,1723.49,10,1,0,0
2444,46,Male,Chennai,34,1832.79,6,1,0,0
2445,35,Female,Delhi,36,1414.11,14,0,1,0
2446,19,Female,Chennai,25,1996.52,10,0,0,0
2447,18,Male,Pune,6,1209.65,7,2,1,1
2448,64,Male,Chennai,24,1669.27,9,4,0,1
2449,22,Male,Mumbai,18,2784.75,8,0,1,0
2450,37,Male,Chennai,23,1769.44,7,3,0,1
2451,28,Female,Bangalore,6,1289.64,12,2,1,0
2452,59,Female,Pune,29,1288.35,7,1,0,1
2453,19,Female,Mumbai,25,1464.33,9,4,0,1
2454,20,Male,Chennai,55,1925.62,3,0,1,0
2455,40,Female,Pune,17,1572.89,11,3,1,0
2456,29,Male,Pune,46,1175.74,8,2,1,0
2457,37,Male,Mumbai,24,1174.85,6,0,0,0
2458,22,Male,Chennai,11,1576.02,9,4,1,1
2459,54,Male,Pune,26,1521.2,8,1,0,1
2460,55,Male,Pune,51,1727.49,10,1,0,0
2461,47,Male,Delhi,34,1958.74,10,2,1,0
2462,26,Female,Pune,28,2863.68,8,0,0,0
2463,51,Male,Delhi,3,768.98,9,2,1,1
2464,61,Female,Chennai,11,1843.43,7,1,0,1
2465,52,Female,Chennai,38,1549.15,5,1,1,0
2466,69,Male,Chennai,14,577.71,6,2,1,0
2467,39,Male,Bangalore,51,2124.77,6,1,0,0
2468,61,Male,Chennai,26,1710.59,10,0,0,0
2469,41,Female,Pune,48,1899.9,5,1,1,0
2470,34,Male,Mumbai,21,650.29,14,2,1,0
2471,27,Female,Delhi,54,1389.79,7,3,0,1
2472,47,Male,Bangalore,56,960.4,5,0,1,0
2473,63,Male,Chennai,39,2581.55,8,1,0,0
2474,40,Female,Chennai,30,2072.28,5,1,1,0
2475,49,Female,Mumbai,59,1159.52,8,1,1,0
2476,34,Male,Mumbai,8,731.68,5,1,0,1
2477,67,Female,Bangalore,51,1597.03,10,3,1,1
2478,68,Female,Delhi,20,2046.21,6,0,0,0
2479,34,Female,Chennai,48,632.47,9,1,0,1
2480,31,Female,Bangalore,32,1034.11,7,2,1,1
2481,26,Female,Pune,22,947.21,3,1,0,1
2482,57,Male,Pune,59,1933.47,6,0,0,0
2483,19,Male,Bangalore,7,1315.09,7,1,1,0
2484,62,Female,Chennai,9,1336.03,9,1,0,0
2485,42,Male,Bangalore,45,1587.33,6,2,0,1
2486,56,Male,Chennai,1,1060.86,8,2,0,1
2487,26,Female,Mumbai,29,778.16,8,0,0,0
2488,39,Male,Bangalore,8,2184.84,7,0,0,0
2489,60,Female,Chennai,56,2231.24,10,1,1,0
